ReturnID,OrderID,ReturnDate,ReturnReason,RefundAmount
901585,516913,2026-04-18,Not as Described,520.62
901586,516914,2025-06-09,Poor Quality,517.99
901587,516926,2026-06-08,Poor Quality,1863.05
901588,516940,2026-04-26,Poor Quality,1832.51
901589,516947,2026-06-05,Damaged,5927.79
901590,516955,2025-04-03,Damaged,471.65
901591,516962,2025-10-06,Late Delivery,2507.01
901592,516967,2026-01-15,Late Delivery,2901.95
901593,516970,2025-11-22,Not as Described,751.79
901594,516980,2026-01-16,Poor Quality,1063.02
901595,516991,2025-08-21,Changed Mind,2110.67
901596,516995,2025-09-04,Poor Quality,2954.61
901597,517000,2025-01-09,Changed Mind,15320.03
901598,517029,2026-01-03,Wrong Product,206.16
901599,517030,2026-04-26,Not as Described,750.02
901600,517042,2026-06-01,Damaged,786.21
901601,517048,2026-04-27,Wrong Product,1756.94
901602,517058,2025-02-09,Poor Quality,1088.32
901603,517075,2025-08-23,Changed Mind,152.01
901604,517092,2025-08-13,Wrong Product,648.14
901605,517097,2025-08-17,Damaged,3110.11
901606,517102,2025-01-10,Poor Quality,2051.66
901607,517105,2025-08-13,Changed Mind,2237.19
901608,517120,2026-03-03,Wrong Product,641.41
901609,517125,2025-06-27,Not as Described,776.06
901610,517144,2025-09-04,Late Delivery,2607.58
901611,517160,2025-04-26,Poor Quality,93.79
901612,517161,2026-03-28,Damaged,2643.0
901613,517166,2025-02-06,Not as Described,594.02
901614,517168,2025-06-14,Wrong Product,614.22
901615,517173,2025-08-31,Damaged,478.06
901616,517179,2026-03-28,Changed Mind,581.41
901617,517188,2025-04-03,Damaged,888.75
901618,517243,2026-05-07,Not as Described,404.26
901619,517250,2026-03-01,Damaged,440.82
901620,517275,2025-03-21,Not as Described,3398.59
901621,517278,2025-10-05,Late Delivery,6868.04
901622,517305,2026-02-14,Wrong Product,647.5
901623,517316,2026-06-10,Not as Described,4277.83
901624,517329,2025-05-24,Late Delivery,3045.25
901625,517330,2026-06-26,Poor Quality,449.25
901626,517342,2026-05-31,Poor Quality,415.28
901627,517346,2025-12-27,Poor Quality,2451.76
901628,517351,2025-03-09,Not as Described,9465.44
901629,517352,2026-02-12,Not as Described,286.84
901630,517353,2025-04-28,Changed Mind,1517.13
901631,517363,2025-11-12,Late Delivery,1452.97
901632,517378,2026-05-13,Late Delivery,5503.81
901633,517379,2025-05-04,Not as Described,1456.4
901634,517412,2025-12-19,Late Delivery,1103.77
901635,517415,2025-12-22,Poor Quality,2237.39
901636,517420,2026-07-05,Poor Quality,1375.17
901637,517454,2026-06-02,Poor Quality,221.85
901638,517457,2025-02-04,Wrong Product,1267.02
901639,517460,2026-04-23,Not as Described,114.58
901640,517475,2025-04-28,Changed Mind,1878.29
901641,517483,2026-05-16,Changed Mind,274.96
901642,517512,2025-06-12,Late Delivery,714.6
901643,517520,2025-10-10,Damaged,556.33
901644,517533,2025-03-03,Poor Quality,637.68
901645,517595,2025-02-15,Poor Quality,302.93
901646,517596,2026-04-20,Late Delivery,11449.9
901647,517597,2026-06-18,Damaged,108.68
901648,517608,2025-08-24,Poor Quality,1206.75
901649,517627,2025-06-07,Poor Quality,16234.81
901650,517636,2025-06-14,Changed Mind,1272.53
901651,517642,2026-03-28,Damaged,2378.35
901652,517643,2026-05-30,Unknown,2227.9
901653,517654,2025-08-17,Not as Described,2562.27
901654,517668,2026-06-16,Poor Quality,2389.99
901655,517673,2025-05-30,Poor Quality,124.67
901656,517683,2025-06-10,Poor Quality,982.83
901657,517684,2026-05-17,Wrong Product,3169.25
901658,517710,2026-02-28,Late Delivery,1552.03
901659,517715,2025-03-29,Late Delivery,1742.35
901660,517727,2025-02-04,Not as Described,2065.74
901661,517751,2025-06-06,Wrong Product,2174.33
901662,517762,2025-06-26,Damaged,606.81
901663,517781,2025-12-25,Not as Described,1315.36
901664,517782,2025-11-11,Wrong Product,939.64
901665,517797,2025-02-10,Wrong Product,815.55
901666,517823,2025-12-12,Poor Quality,2596.93
901667,517830,2025-05-21,Changed Mind,2225.15
901668,517835,2026-02-26,Poor Quality,3766.44
901669,517841,2026-04-01,Poor Quality,326.38
901670,517849,2025-03-19,Not as Described,72.43
901671,517865,2026-07-07,Poor Quality,1134.17
901672,517871,2026-01-04,Changed Mind,1080.26
901673,517881,2026-01-25,Changed Mind,412.68
901674,517896,2025-11-01,Wrong Product,987.23
901675,517908,2025-11-15,Poor Quality,419.99
901676,517918,2025-12-06,Late Delivery,531.99
901677,517925,2025-08-18,Not as Described,54.83
901678,517932,2026-07-23,Damaged,3120.11
901679,517939,2025-04-09,Not as Described,3302.49
901680,517958,2025-05-08,Wrong Product,708.34
901681,517968,2026-01-25,Poor Quality,2167.91
901682,517976,2026-06-04,Damaged,2246.9
901683,518013,2025-12-06,Poor Quality,2265.83
901684,518015,2025-07-09,Poor Quality,2394.35
901685,518032,2025-11-08,Poor Quality,1763.84
901686,518043,2025-02-10,Damaged,2598.84
901687,518052,2025-05-30,Not as Described,614.38
901688,518066,2026-03-08,Changed Mind,2918.96
901689,518071,2026-03-18,Poor Quality,830.75
901690,518092,2025-07-08,Changed Mind,214.49
901691,518101,2026-06-22,Not as Described,2947.56
901692,518105,2026-06-07,Damaged,1034.61
901693,518130,2026-03-04,Not as Described,198.59
901694,518159,2025-01-13,Not as Described,444.15
901695,518161,2026-06-04,Changed Mind,887.0
901696,518167,2025-07-03,Damaged,1294.41
901697,518175,2025-07-10,Damaged,144.62
901698,518177,2026-06-28,Not as Described,83.2
901699,518241,2026-03-05,Poor Quality,1817.15
901700,518251,2026-05-14,Late Delivery,341.5
901701,518273,2025-09-12,Poor Quality,689.07
901702,518276,2025-04-20,Late Delivery,242.78
901703,518284,2025-06-21,Late Delivery,649.43
901704,518295,2025-03-29,Wrong Product,233.28
901705,518300,2025-02-07,Changed Mind,1322.86
901706,518311,2025-11-03,Changed Mind,1914.44
901707,518336,2025-02-05,Poor Quality,4617.01
901708,518343,2025-12-25,Poor Quality,376.79
901709,518414,2026-06-17,Damaged,611.31
901710,518430,2026-05-25,Not as Described,1176.41
901711,518438,2025-10-26,Damaged,1711.15
901712,518442,2025-12-01,Wrong Product,1592.68
901713,518448,2026-06-12,Wrong Product,1186.42
901714,518456,2025-09-15,Wrong Product,470.34
901715,518472,2025-10-01,Damaged,3044.03
901716,518481,2026-06-28,Poor Quality,180.43
901717,518485,2025-06-16,Not as Described,1963.32
901718,518487,2026-02-09,Poor Quality,175.84
901719,518501,2025-05-11,Poor Quality,84.74
901720,518505,2025-12-13,Wrong Product,970.6
901721,518516,2025-07-27,Changed Mind,14967.94
901722,518518,2026-06-09,Poor Quality,803.49
901723,518531,2025-07-31,Poor Quality,912.6
901724,518549,2025-08-27,Late Delivery,1883.61
901725,518556,2025-10-30,Damaged,3447.19
901726,518559,2025-11-29,Poor Quality,4017.81
901727,518561,2025-10-06,Poor Quality,140.83
901728,518564,2026-04-07,Poor Quality,602.07
901729,518588,2026-04-24,Poor Quality,330.47
901730,518592,2025-08-18,Damaged,1228.19
901731,518600,2025-10-31,Not as Described,831.51
901732,518621,2026-06-16,Poor Quality,779.87
901733,518647,2026-01-22,Not as Described,1874.69
901734,518659,2025-08-31,Not as Described,1994.64
901735,518695,2025-12-28,Wrong Product,1120.26
901736,518705,2025-09-27,Poor Quality,139.78
901737,518724,2025-11-25,Poor Quality,1228.39
901738,518727,2025-09-02,Late Delivery,5451.9
901739,518731,2025-07-15,Poor Quality,681.2
901740,518735,2026-03-24,Poor Quality,1109.89
901741,518739,2026-01-15,Poor Quality,4887.16
901742,518748,2026-03-10,Poor Quality,1869.84
901743,518753,2025-02-19,Damaged,2784.64
901744,518763,2025-02-26,Damaged,1364.84
901745,518781,2025-08-22,Damaged,1292.06
901746,518794,2025-02-13,Poor Quality,6285.1
901747,518807,2026-04-01,Wrong Product,900.08
901748,518811,2025-08-20,Damaged,2020.62
901749,518817,2025-12-12,Wrong Product,1309.26
901750,518820,2026-01-23,Late Delivery,99.91
901751,518826,2025-11-21,Poor Quality,1535.83
901752,518834,2025-08-13,Not as Described,3069.65
901753,518835,2026-02-04,Poor Quality,1839.83
901754,518844,2026-03-25,Damaged,580.89
901755,518899,2026-02-20,Poor Quality,2520.55
901756,518904,2026-03-18,Late Delivery,2959.56
901757,518909,2025-12-12,Changed Mind,781.37
901758,518925,2025-07-28,Wrong Product,1359.37
901759,518928,2025-02-05,Poor Quality,535.44
901760,518934,2025-11-28,Late Delivery,897.9
901761,518937,2025-02-02,Late Delivery,1219.04
901762,518940,2025-07-19,Late Delivery,1835.07
901763,518952,2025-03-28,Poor Quality,1155.6
901764,518960,2026-06-25,Not as Described,2768.38
901765,518964,2025-08-03,Damaged,522.86
901766,518976,2026-03-03,Late Delivery,333.9
901767,518992,2025-07-21,Changed Mind,858.76
901768,519001,2026-04-28,Poor Quality,349.67
901769,519002,2026-07-13,Poor Quality,262.83
901770,519012,2025-03-31,Damaged,1076.09
901771,519023,2025-09-16,Changed Mind,369.69
901772,519026,2025-04-04,Damaged,7850.93
901773,519033,2026-06-04,Not as Described,77.49
901774,519039,2026-01-01,Poor Quality,689.45
901775,519050,2025-04-07,Poor Quality,1430.14
901776,519055,2026-04-18,Damaged,440.29
901777,519064,2025-01-13,Damaged,2401.06
901778,519067,2025-11-13,Damaged,1215.73
901779,519080,2026-01-22,Changed Mind,1848.57
901780,519090,2025-09-19,Damaged,108.17
901781,519091,2025-03-17,Not as Described,1163.08
901782,519097,2026-03-04,Late Delivery,840.42
901783,519099,2025-09-16,Late Delivery,848.64
901784,519100,2025-12-25,Poor Quality,1649.88
901785,519105,2025-05-21,Wrong Product,1798.08
901786,519107,2025-11-23,Changed Mind,399.9
901787,519111,2026-01-03,Poor Quality,677.18
901788,519142,2025-06-27,Damaged,381.4
901789,519151,2025-08-02,Wrong Product,597.1
901790,519154,2025-04-28,Changed Mind,1247.29
901791,519161,2025-02-27,Poor Quality,1516.32
901792,519162,2025-11-11,Poor Quality,1194.41
901793,519175,2026-04-10,Damaged,1077.92
901794,519200,2025-03-14,Poor Quality,576.81
901795,519229,2026-02-18,Poor Quality,1517.02
901796,519238,2025-10-12,Wrong Product,2955.89
901797,519241,2026-02-16,Damaged,1540.95
901798,519264,2025-10-22,Not as Described,599.29
901799,519265,2025-01-27,Changed Mind,2525.01
901800,519291,2025-10-22,Late Delivery,893.15
901801,519301,2025-03-23,Damaged,1954.32
901802,519304,2025-09-17,Poor Quality,11280.83
901803,519319,2025-11-30,Poor Quality,3690.17
901804,519328,2025-12-15,Not as Described,471.51
901805,519362,2025-02-19,Damaged,1171.51
901806,519382,2025-02-08,Late Delivery,591.14
901807,519392,2025-07-04,Damaged,444.74
901808,519393,2025-06-03,Late Delivery,1992.2
901809,519394,2025-08-22,Poor Quality,896.08
901810,519399,2025-10-29,Not as Described,859.34
901811,519406,2025-01-07,Damaged,194.31
901812,519420,2025-04-22,Poor Quality,116.18
901813,519488,2025-11-06,Not as Described,424.3
901814,519494,2026-04-20,Damaged,630.16
901815,519507,2025-12-13,Wrong Product,3072.29
901816,519533,2026-07-03,Damaged,4699.12
901817,519535,2025-12-28,Poor Quality,5454.76
901818,519541,2025-03-09,Late Delivery,470.83
901819,519545,2025-07-31,Changed Mind,1296.72
901820,519560,2025-02-28,Not as Described,5322.63
901821,519568,2026-06-14,Not as Described,835.13
901822,519574,2026-05-31,Poor Quality,350.18
901823,519577,2025-09-08,Changed Mind,1062.05
901824,519586,2025-11-07,Wrong Product,1324.99
901825,519594,2026-07-11,Poor Quality,1823.64
901826,519605,2025-06-27,Poor Quality,945.02
901827,519610,2026-07-21,Damaged,1448.72
901828,519612,2026-04-03,Damaged,1547.02
901829,519621,2025-11-05,Changed Mind,1159.02
901830,519623,2025-10-22,Damaged,93.53
901831,519624,2026-06-28,Not as Described,2737.84
901832,519626,2026-06-12,Wrong Product,3008.45
901833,519639,2025-07-14,Changed Mind,293.81
901834,519651,2025-05-16,Poor Quality,461.76
901835,519656,2026-04-08,Not as Described,670.61
901836,519668,2025-07-18,Poor Quality,255.21
901837,519685,2026-04-14,Poor Quality,1204.05
901838,519691,2025-09-04,Late Delivery,2856.48
901839,519709,2025-04-24,Late Delivery,4395.0
901840,519729,2025-12-15,Not as Described,284.78
901841,519737,2025-03-30,Poor Quality,3499.62
901842,519740,2026-03-05,Poor Quality,969.07
901843,519756,2025-06-30,Damaged,2341.42
901844,519797,2025-09-08,Wrong Product,817.26
901845,519804,2026-05-29,Late Delivery,108.27
901846,519813,2025-02-05,Wrong Product,247.55
901847,519828,2025-06-14,Not as Described,8951.6
901848,519849,2026-05-10,Wrong Product,484.33
901849,519864,2025-11-12,Wrong Product,1648.68
901850,519902,2026-03-02,Damaged,998.02
901851,519907,2025-12-17,Wrong Product,490.97
901852,519913,2026-03-30,Changed Mind,1752.03
901853,519918,2025-02-25,Poor Quality,257.24
901854,519937,2025-01-21,Damaged,894.02
901855,519940,2025-06-22,Wrong Product,961.34
901856,519950,2026-06-16,Poor Quality,2786.89
901857,519954,2026-01-29,Damaged,657.2
901858,519991,2025-06-12,Late Delivery,749.61
901859,520008,2026-02-11,Not as Described,2525.37
901860,520024,2025-05-07,Unknown,298.54
901861,520039,2025-12-15,Wrong Product,273.83
901862,520046,2025-12-15,Not as Described,2453.92
901863,520049,2025-04-04,Changed Mind,352.26
901864,520052,2026-01-01,Wrong Product,456.43
901865,520054,2025-04-07,Wrong Product,266.44
901866,520096,2026-02-16,Wrong Product,2224.63
901867,520120,2026-04-04,Changed Mind,186.61
901868,520130,2025-12-05,Changed Mind,4166.59
901869,520131,2025-02-20,Damaged,1759.41
901870,520140,2025-02-15,Damaged,980.01
901871,520154,2026-04-16,Not as Described,985.72
901872,520157,2025-10-03,Changed Mind,413.47
901873,520164,2025-10-18,Not as Described,702.9
901874,520165,2025-09-17,Not as Described,975.45
901875,520179,2026-05-18,Late Delivery,1479.6
901876,520190,2025-12-09,Changed Mind,1609.18
901877,520193,2026-06-14,Poor Quality,679.2
901878,520228,2025-12-14,Poor Quality,193.38
901879,520249,2025-01-09,Late Delivery,1334.04
901880,520252,2026-06-06,Not as Described,740.24
901881,520260,2025-05-30,Damaged,280.22
901882,520262,2025-04-03,Poor Quality,1207.42
901883,520270,2025-10-12,Damaged,1320.44
901884,520277,2025-08-31,Poor Quality,2115.03
901885,520300,2025-02-27,Poor Quality,1628.63
901886,520331,2025-02-13,Damaged,442.43
901887,520338,2025-06-07,Wrong Product,556.75
901888,520359,2025-04-07,Poor Quality,1600.43
901889,520364,2026-06-29,Damaged,58.19
901890,520373,2025-10-21,Wrong Product,1121.81
901891,520382,2026-04-24,Damaged,3940.88
901892,520383,2025-03-29,Changed Mind,1258.32
901893,520386,2026-03-25,Not as Described,343.72
901894,520391,2025-11-26,Damaged,4276.81
901895,520397,2025-07-22,Poor Quality,617.39
901896,520404,2026-01-23,Changed Mind,323.93
901897,520406,2026-06-23,Wrong Product,3541.67
901898,520410,2026-01-04,Changed Mind,674.77
901899,520413,2026-03-24,Unknown,314.45
901900,520419,2025-05-19,Unknown,93.86
901901,520438,2025-03-05,Not as Described,214.26
901902,520443,2025-09-17,Wrong Product,1817.41
901903,520448,2025-10-26,Not as Described,750.63
901904,520459,2025-05-25,Not as Described,818.94
901905,520460,2025-03-30,Not as Described,969.47
901906,520463,2025-07-20,Wrong Product,754.6
901907,520465,2026-02-25,Poor Quality,1525.29
901908,520471,2025-06-19,Poor Quality,921.66
901909,520472,2026-01-16,Not as Described,331.55
901910,520479,2025-12-12,Wrong Product,267.13
901911,520487,2025-08-02,Changed Mind,950.19
901912,520498,2025-04-18,Poor Quality,13459.29
901913,520515,2025-07-09,Not as Described,4880.55
901914,520546,2025-05-13,Poor Quality,725.46
901915,520561,2026-02-23,Late Delivery,759.76
901916,520586,2025-06-09,Wrong Product,4287.97
901917,520600,2026-03-16,Changed Mind,5288.71
901918,520602,2025-11-03,Changed Mind,1174.24
901919,520609,2025-02-26,Late Delivery,2444.46
901920,520616,2025-03-29,Not as Described,1214.71
901921,520626,2025-09-10,Poor Quality,1240.49
901922,520630,2025-05-07,Not as Described,70.13
901923,520638,2026-03-09,Not as Described,1204.39
901924,520642,2025-02-02,Changed Mind,1967.05
901925,520699,2026-02-02,Poor Quality,1764.63
901926,520706,2026-06-15,Poor Quality,1910.35
901927,520738,2026-04-02,Damaged,542.75
901928,520748,2025-02-26,Poor Quality,1145.72
901929,520754,2026-03-03,Not as Described,300.38
901930,520758,2025-11-07,Changed Mind,1819.91
901931,520777,2025-05-27,Poor Quality,523.2
901932,520780,2025-12-13,Poor Quality,918.31
901933,520783,2025-03-23,Changed Mind,489.52
901934,520801,2025-12-21,Poor Quality,374.26
901935,520806,2025-08-10,Damaged,290.04
901936,520835,2025-03-07,Wrong Product,240.66
901937,520838,2025-04-16,Poor Quality,1460.45
901938,520839,2025-08-09,Poor Quality,3364.18
901939,520853,2026-04-20,Wrong Product,85.44
901940,520871,2026-04-18,Changed Mind,2045.43
901941,520886,2025-05-19,Damaged,1017.97
901942,520900,2025-09-12,Not as Described,2642.78
901943,520909,2025-08-08,Damaged,668.04
901944,520919,2026-02-07,Damaged,667.63
901945,520922,2025-08-08,Late Delivery,845.28
901946,520926,2026-02-27,Poor Quality,321.04
901947,520927,2025-03-04,Changed Mind,2420.64
901948,520933,2025-05-17,Poor Quality,1796.88
901949,520954,2025-04-08,Wrong Product,2717.18
901950,520978,2025-04-10,Late Delivery,1404.33
901951,520981,2026-01-28,Damaged,730.83
901952,520983,2026-05-28,Changed Mind,2215.16
901953,521025,2026-03-23,Wrong Product,2860.0
901954,521027,2026-03-22,Wrong Product,1063.64
901955,521077,2026-07-01,Not as Described,1060.71
901956,521089,2025-09-09,Poor Quality,1820.77
901957,521090,2025-12-22,Not as Described,964.11
901958,521091,2025-06-24,Late Delivery,416.78
901959,521094,2026-03-31,Wrong Product,819.49
901960,521097,2026-05-24,Poor Quality,2129.45
901961,521104,2025-04-03,Poor Quality,310.81
901962,521110,2025-08-06,Poor Quality,1815.42
901963,521113,2025-05-26,Not as Described,1075.22
901964,521140,2026-05-19,Not as Described,1502.34
901965,521144,2025-08-25,Late Delivery,101.96
901966,521151,2026-03-03,Poor Quality,151.49
901967,521159,2025-03-11,Wrong Product,4164.62
901968,521164,2025-07-29,Wrong Product,1452.57
901969,521168,2026-02-16,Poor Quality,150.61
901970,521176,2025-10-21,Poor Quality,237.12
901971,521178,2025-09-19,Not as Described,760.84
901972,521198,2026-01-30,Wrong Product,1022.29
901973,521199,2025-12-26,Not as Described,753.19
