CustomerID,CustomerName,Gender,Age,Region,CustomerSegment,JoinDate
11404,Customer_11404,Female,40,West,Enterprise,2022-08-08
11405,Customer_11405,Female,24,Central,Consumer,2024-10-24
11406,Customer_11406,Female,43,Central,Consumer,2024-09-29
11407,Customer_11407,Female,49,Central,Enterprise,2022-10-17
11408,Customer_11408,Female,29,East,Consumer,2023-01-15
11409,Customer_11409,Female,25,South,Consumer,2024-03-14
11410,Customer_11410,Female,22,East,Small Business,2025-10-10
11411,Customer_11411,Male,59,West,Enterprise,2024-01-13
11412,Customer_11412,Male,45,Central,Consumer,2022-03-21
11413,Customer_11413,Male,22,South,Small Business,2022-03-07
11414,Customer_11414,Male,66,Central,Consumer,2022-05-16
11415,Customer_11415,Female,43,West,Consumer,2023-02-03
11416,Customer_11416,Female,22,Central,Enterprise,2022-12-13
11417,Customer_11417,Male,39,Central,Enterprise,2022-02-28
11418,Customer_11418,Male,32,South,Consumer,2024-02-17
11419,Customer_11419,Male,30,North,Consumer,2023-06-03
11420,Customer_11420,Female,45,North,Consumer,2023-12-15
11421,Customer_11421,Male,50,South,Consumer,2024-09-03
11422,Customer_11422,Female,60,East,Consumer,2025-06-14
11423,Customer_11423,Male,40,West,Consumer,2022-03-20
11424,Customer_11424,Male,50,Central,Consumer,2022-04-25
11425,Customer_11425,Unknown,60,East,Consumer,2024-09-12
11426,Customer_11426,Other,35,North,Consumer,2022-05-06
11427,Customer_11427,Male,67,North,Small Business,2023-07-27
11428,Customer_11428,Other,47,North,Consumer,2024-08-22
11429,Customer_11429,Female,43,South,Consumer,2023-05-15
11430,Customer_11430,Female,33,East,Small Business,2024-04-08
11431,Customer_11431,Male,30,North,Small Business,2025-01-30
11432,Customer_11432,Female,56,South,Consumer,2023-09-18
11433,Customer_11433,Female,50,North,Consumer,2025-04-12
11434,Customer_11434,Female,43,East,Small Business,2023-03-28
11435,Customer_11435,Male,65,East,Consumer,2025-01-20
11436,Customer_11436,Male,18,East,Small Business,2023-01-20
11437,Customer_11437,Male,66,East,Consumer,2025-05-13
11438,Customer_11438,Female,55,Central,Consumer,2022-12-29
11439,Customer_11439,Male,19,South,Consumer,2023-05-13
11440,Customer_11440,Female,66,East,Small Business,2023-06-21
11441,Customer_11441,Other,23,West,Enterprise,2025-06-11
11442,Customer_11442,Male,63,East,Consumer,2022-01-16
11443,Customer_11443,Female,67,Central,Consumer,2024-09-07
11444,Customer_11444,Male,55,South,Consumer,2025-03-10
11445,Customer_11445,Female,59,East,Consumer,2023-09-12
11446,Customer_11446,Male,41,North,Small Business,2025-12-14
11447,Customer_11447,Female,35,East,Consumer,2022-10-27
11448,Customer_11448,Female,44,South,Enterprise,2022-12-05
11449,Customer_11449,Other,58,North,Consumer,2022-10-30
11450,Customer_11450,Female,25,East,Enterprise,2023-08-15
11451,Customer_11451,Female,45,East,Small Business,2022-03-17
11452,Customer_11452,Female,27,North,Consumer,2024-07-02
11453,Customer_11453,Female,34,West,Consumer,2024-02-19
11454,Customer_11454,Female,46,East,Consumer,2024-07-09
11455,Customer_11455,Male,23,North,Consumer,2025-09-01
11456,Customer_11456,Female,31,East,Consumer,2025-01-03
11457,Customer_11457,Female,39,West,Consumer,2023-01-01
11458,Customer_11458,Female,23,East,Enterprise,2023-10-15
11459,Customer_11459,Male,43,South,Consumer,2024-10-02
11460,Customer_11460,Female,56,South,Small Business,2023-01-31
11461,Customer_11461,Male,29,East,Enterprise,2025-06-08
11462,Customer_11462,Female,52,Central,Small Business,2024-03-14
11463,Customer_11463,Male,31,West,Consumer,2024-11-17
11464,Customer_11464,Female,39,North,Consumer,2025-08-11
11465,Customer_11465,Unknown,68,East,Consumer,2024-04-24
11466,Customer_11466,Male,40,Central,Consumer,2025-12-21
11467,Customer_11467,Unknown,65,North,Consumer,2024-05-21
11468,Customer_11468,Male,24,Central,Small Business,2025-01-19
11469,Customer_11469,Female,57,Central,Consumer,2022-04-25
11470,Customer_11470,Female,67,North,Consumer,2025-03-28
11471,Customer_11471,Female,42,Central,Enterprise,2025-07-05
11472,Customer_11472,Female,30,South,Consumer,2023-01-08
11473,Customer_11473,Female,38,West,Consumer,2024-04-29
11474,Customer_11474,Male,58,East,Small Business,2022-03-31
11475,Customer_11475,Male,27,East,Consumer,2024-01-27
11476,Customer_11476,Female,26,East,Consumer,2025-08-14
11477,Customer_11477,Female,32,West,Consumer,2022-01-31
11478,Customer_11478,Female,69,North,Small Business,2022-12-24
11479,Customer_11479,Female,19,East,Consumer,2023-04-15
11480,Customer_11480,Male,42,North,Consumer,2025-02-25
11481,Customer_11481,Female,30,South,Consumer,2022-09-27
11482,Customer_11482,Male,51,South,Consumer,2025-12-07
11483,Customer_11483,Female,68,East,Consumer,2022-07-28
11484,Customer_11484,Male,51,South,Consumer,2023-11-21
11485,Customer_11485,Male,52,North,Consumer,2025-08-22
11486,Customer_11486,Male,55,North,Consumer,2025-04-29
11487,Customer_11487,Male,20,North,Consumer,2025-10-12
11488,Customer_11488,Female,59,East,Consumer,2023-04-02
11489,Customer_11489,Male,23,Central,Small Business,2023-03-25
11490,Customer_11490,Male,65,North,Consumer,2022-03-09
11491,Customer_11491,Male,66,Central,Consumer,2024-05-23
11492,Customer_11492,Male,36,West,Small Business,2023-04-12
11493,Customer_11493,Male,20,East,Small Business,2025-10-15
11494,Customer_11494,Male,35,East,Consumer,2025-11-11
11495,Customer_11495,Female,56,West,Consumer,2022-05-08
11496,Customer_11496,Female,26,North,Consumer,2024-01-03
11497,Customer_11497,Female,69,East,Consumer,2025-06-21
11498,Customer_11498,Male,29,West,Small Business,2024-11-08
11499,Customer_11499,Male,22,East,Consumer,2025-11-20
11500,Customer_11500,Female,20,West,Small Business,2025-06-06
11501,Customer_11501,Female,28,North,Consumer,2023-01-03
11502,Customer_11502,Female,47,West,Consumer,2022-02-27
11503,Customer_11503,Male,21,East,Small Business,2025-07-28
11504,Customer_11504,Male,22,South,Consumer,2023-07-11
11505,Customer_11505,Male,18,South,Consumer,2025-01-30
11506,Customer_11506,Male,44,East,Enterprise,2022-02-17
11507,Customer_11507,Female,45,Central,Small Business,2023-07-16
11508,Customer_11508,Female,46,East,Small Business,2023-08-16
11509,Customer_11509,Female,35,West,Consumer,2024-03-22
11510,Customer_11510,Female,29,East,Consumer,2022-02-28
11511,Customer_11511,Female,30,North,Enterprise,2022-06-10
11512,Customer_11512,Female,58,North,Consumer,2022-04-13
11513,Customer_11513,Other,19,North,Small Business,2024-04-25
11514,Customer_11514,Male,54,South,Consumer,2023-02-16
11515,Customer_11515,Male,62,South,Consumer,2024-02-25
11516,Customer_11516,Male,33,West,Enterprise,2022-07-02
11517,Customer_11517,Female,65,West,Consumer,2023-02-21
11518,Customer_11518,Female,41,North,Consumer,2025-02-13
11519,Customer_11519,Male,52,South,Consumer,2023-02-03
11520,Customer_11520,Female,39,South,Consumer,2024-08-14
11521,Customer_11521,Male,53,East,Consumer,2024-02-18
11522,Customer_11522,Female,28,North,Consumer,2023-10-17
11523,Customer_11523,Male,63,North,Consumer,2023-03-13
11524,Customer_11524,Male,46,Central,Small Business,2022-11-14
11525,Customer_11525,Female,52,West,Consumer,2023-08-29
11526,Customer_11526,Male,65,North,Enterprise,2025-06-27
11527,Customer_11527,Male,32,East,Consumer,2024-06-29
11528,Customer_11528,Male,48,South,Consumer,2023-05-12
11529,Customer_11529,Female,59,West,Consumer,2025-09-28
11530,Customer_11530,Female,58,East,Small Business,2023-03-03
11531,Customer_11531,Male,60,North,Enterprise,2024-03-28
11532,Customer_11532,Female,33,West,Small Business,2024-10-19
11533,Customer_11533,Female,27,South,Consumer,2022-08-28
11534,Customer_11534,Male,66,South,Consumer,2024-12-18
11535,Customer_11535,Male,49,South,Small Business,2024-03-07
11536,Customer_11536,Male,68,East,Enterprise,2022-07-22
11537,Customer_11537,Male,19,South,Enterprise,2025-08-12
11538,Customer_11538,Female,41,South,Consumer,2022-10-14
11539,Customer_11539,Male,40,South,Enterprise,2022-03-14
11540,Customer_11540,Female,19,North,Consumer,2023-12-27
11541,Customer_11541,Female,55,West,Consumer,2022-12-03
11542,Customer_11542,Male,48,North,Consumer,2025-09-03
11543,Customer_11543,Female,68,North,Consumer,2022-07-22
11544,Customer_11544,Male,57,West,Small Business,2022-08-19
11545,Customer_11545,Other,43,West,Small Business,2024-06-22
11546,Customer_11546,Female,46,West,Small Business,2024-12-16
11547,Customer_11547,Female,20,East,Consumer,2023-10-06
11548,Customer_11548,Female,31,South,Consumer,2025-12-14
11549,Customer_11549,Male,42,West,Small Business,2024-07-03
11550,Customer_11550,Female,65,West,Consumer,2022-10-07
11551,Customer_11551,Other,18,South,Small Business,2024-03-19
11552,Customer_11552,Female,20,Central,Small Business,2025-08-21
11553,Customer_11553,Female,43,North,Small Business,2023-04-11
11554,Customer_11554,Female,35,Central,Consumer,2024-01-07
11555,Customer_11555,Male,26,Central,Small Business,2025-04-12
11556,Customer_11556,Male,55,West,Consumer,2024-03-14
11557,Customer_11557,Female,40,Central,Consumer,2022-09-23
11558,Customer_11558,Male,38,West,Small Business,2022-09-04
11559,Customer_11559,Female,18,North,Consumer,2022-03-19
11560,Customer_11560,Female,38,East,Small Business,2024-05-03
11561,Customer_11561,Male,44,North,Consumer,2022-09-10
11562,Customer_11562,Male,59,South,Consumer,2023-04-20
11563,Customer_11563,Female,23,West,Small Business,2022-06-25
11564,Customer_11564,Male,61,South,Consumer,2025-12-15
11565,Customer_11565,Female,53,South,Consumer,2024-08-28
11566,Customer_11566,Male,45,East,Consumer,2022-09-11
11567,Customer_11567,Female,62,Central,Consumer,2024-06-21
11568,Customer_11568,Male,34,North,Small Business,2022-04-17
11569,Customer_11569,Female,57,South,Consumer,2025-04-09
11570,Customer_11570,Male,69,North,Small Business,2022-02-27
11571,Customer_11571,Female,20,West,Small Business,2025-09-22
11572,Customer_11572,Male,29,North,Consumer,2025-09-27
11573,Customer_11573,Female,56,West,Small Business,2024-07-30
11574,Customer_11574,Female,29,South,Consumer,2025-08-06
11575,Customer_11575,Male,19,North,Consumer,2022-03-25
11576,Customer_11576,Male,63,Central,Consumer,2025-02-14
11577,Customer_11577,Male,39,North,Consumer,2023-12-13
11578,Customer_11578,Female,40,East,Small Business,2025-05-27
11579,Customer_11579,Female,47,North,Consumer,2024-06-19
11580,Customer_11580,Female,22,East,Consumer,2025-01-30
11581,Customer_11581,Male,26,East,Small Business,2023-10-19
11582,Customer_11582,Male,38,South,Small Business,2023-04-01
11583,Customer_11583,Female,28,North,Consumer,2023-10-21
11584,Customer_11584,Female,22,South,Small Business,2024-02-12
11585,Customer_11585,Unknown,52,West,Consumer,2024-03-01
11586,Customer_11586,Male,44,West,Small Business,2024-04-30
11587,Customer_11587,Female,66,East,Consumer,2023-06-10
11588,Customer_11588,Male,19,East,Small Business,2022-09-23
11589,Customer_11589,Male,41,South,Consumer,2025-08-03
11590,Customer_11590,Female,48,South,Consumer,2022-05-21
11591,Customer_11591,Female,50,North,Consumer,2024-06-13
11592,Customer_11592,Unknown,56,South,Consumer,2023-02-10
11593,Customer_11593,Male,47,South,Small Business,2022-10-20
11594,Customer_11594,Male,63,East,Consumer,2024-11-20
11595,Customer_11595,Female,54,East,Small Business,2025-04-09
11596,Customer_11596,Female,68,Central,Small Business,2022-12-21
11597,Customer_11597,Male,45,North,Small Business,2022-07-24
11598,Customer_11598,Male,48,East,Consumer,2024-09-20
11599,Customer_11599,Male,28,West,Enterprise,2022-10-18
11600,Customer_11600,Female,40,East,Small Business,2022-04-21
11601,Customer_11601,Male,19,South,Small Business,2024-12-27
11602,Customer_11602,Male,57,South,Consumer,2023-01-08
11603,Customer_11603,Male,58,North,Consumer,2022-07-15
11604,Customer_11604,Male,44,South,Consumer,2022-05-06
11605,Customer_11605,Male,52,West,Consumer,2022-09-19
11606,Customer_11606,Female,19,North,Consumer,2024-06-05
11607,Customer_11607,Male,56,South,Consumer,2024-07-12
11608,Customer_11608,Female,54,West,Consumer,2022-06-04
11609,Customer_11609,Male,38,West,Consumer,2022-04-18
11610,Customer_11610,Female,22,East,Consumer,2025-12-17
11611,Customer_11611,Female,69,West,Small Business,2022-02-04
11612,Customer_11612,Female,62,South,Consumer,2024-12-03
11613,Customer_11613,Female,38,North,Small Business,2023-10-17
11614,Customer_11614,Male,46,South,Consumer,2023-12-24
11615,Customer_11615,Male,37,East,Consumer,2024-09-24
11616,Customer_11616,Female,55,Central,Consumer,2023-02-20
11617,Customer_11617,Unknown,37,North,Small Business,2024-09-26
11618,Customer_11618,Female,67,East,Consumer,2022-10-12
11619,Customer_11619,Female,42,South,Small Business,2023-06-02
11620,Customer_11620,Female,19,East,Consumer,2022-01-27
11621,Customer_11621,Male,49,North,Consumer,2022-08-15
11622,Customer_11622,Male,43,South,Small Business,2025-12-19
11623,Customer_11623,Female,23,West,Consumer,2025-10-23
11624,Customer_11624,Other,58,East,Small Business,2025-08-26
11625,Customer_11625,Male,20,East,Consumer,2024-04-27
11626,Customer_11626,Female,50,South,Consumer,2025-02-02
11627,Customer_11627,Male,18,South,Small Business,2022-01-18
11628,Customer_11628,Female,68,South,Enterprise,2025-05-13
11629,Customer_11629,Male,22,West,Consumer,2022-02-12
11630,Customer_11630,Male,30,Central,Small Business,2022-03-30
11631,Customer_11631,Female,36,East,Consumer,2023-08-09
11632,Customer_11632,Male,29,South,Small Business,2022-06-06
11633,Customer_11633,Female,65,West,Small Business,2025-07-13
11634,Customer_11634,Female,42,East,Consumer,2022-05-14
11635,Customer_11635,Female,68,East,Consumer,2023-04-09
11636,Customer_11636,Male,52,South,Consumer,2025-03-01
11637,Customer_11637,Male,29,West,Consumer,2024-01-11
11638,Customer_11638,Male,47,East,Consumer,2024-11-23
11639,Customer_11639,Unknown,22,West,Consumer,2022-03-24
11640,Customer_11640,Female,51,West,Enterprise,2024-07-17
11641,Customer_11641,Female,39,South,Consumer,2025-03-01
11642,Customer_11642,Female,56,West,Consumer,2025-12-22
11643,Customer_11643,Female,30,West,Consumer,2024-05-15
11644,Customer_11644,Female,64,South,Enterprise,2022-07-23
11645,Customer_11645,Male,20,North,Consumer,2025-09-21
11646,Customer_11646,Female,37,North,Consumer,2024-08-19
11647,Customer_11647,Male,48,East,Consumer,2023-05-12
11648,Customer_11648,Female,22,South,Consumer,2023-03-18
11649,Customer_11649,Female,41,East,Consumer,2024-04-07
11650,Customer_11650,Female,57,North,Consumer,2025-07-05
11651,Customer_11651,Male,50,Central,Consumer,2025-08-08
11652,Customer_11652,Male,25,South,Consumer,2025-02-22
11653,Customer_11653,Male,41,South,Consumer,2024-05-20
11654,Customer_11654,Male,67,East,Consumer,2025-04-13
11655,Customer_11655,Male,37,East,Consumer,2024-05-18
11656,Customer_11656,Female,33,South,Enterprise,2022-03-21
11657,Customer_11657,Female,67,South,Small Business,2024-03-22
11658,Customer_11658,Male,69,North,Consumer,2024-07-03
11659,Customer_11659,Male,29,West,Consumer,2025-08-21
11660,Customer_11660,Male,30,West,Consumer,2025-09-29
11661,Customer_11661,Female,62,East,Consumer,2023-07-24
11662,Customer_11662,Female,59,West,Consumer,2025-01-19
11663,Customer_11663,Female,56,West,Consumer,2024-05-11
11664,Customer_11664,Female,42,North,Enterprise,2022-06-18
11665,Customer_11665,Unknown,63,Central,Small Business,2025-09-19
11666,Customer_11666,Female,49,West,Consumer,2024-10-08
11667,Customer_11667,Male,41,South,Consumer,2022-08-24
11668,Customer_11668,Female,65,North,Enterprise,2023-02-03
11669,Customer_11669,Male,64,North,Enterprise,2023-08-11
11670,Customer_11670,Female,61,North,Enterprise,2024-03-31
11671,Customer_11671,Male,26,West,Consumer,2024-10-09
11672,Customer_11672,Female,57,East,Consumer,2023-04-22
11673,Customer_11673,Female,67,West,Small Business,2024-04-24
11674,Customer_11674,Female,40,West,Consumer,2023-08-08
11675,Customer_11675,Female,67,East,Consumer,2025-01-16
11676,Customer_11676,Male,30,West,Consumer,2023-09-07
11677,Customer_11677,Male,49,North,Small Business,2023-08-29
11678,Customer_11678,Male,67,South,Small Business,2024-08-18
11679,Customer_11679,Male,32,East,Consumer,2024-02-17
11680,Customer_11680,Female,53,North,Small Business,2025-06-30
11681,Customer_11681,Male,66,North,Consumer,2022-12-24
11682,Customer_11682,Unknown,22,Central,Small Business,2024-12-17
11683,Customer_11683,Female,39,West,Consumer,2025-11-23
11684,Customer_11684,Female,33,South,Consumer,2023-06-05
11685,Customer_11685,Male,58,West,Consumer,2023-06-09
11686,Customer_11686,Female,27,West,Consumer,2025-12-11
11687,Customer_11687,Female,41,South,Consumer,2023-01-28
11688,Customer_11688,Female,35,North,Consumer,2025-05-30
11689,Customer_11689,Female,66,Central,Enterprise,2025-09-14
11690,Customer_11690,Female,35,South,Consumer,2025-10-27
11691,Customer_11691,Male,24,North,Consumer,2022-06-02
11692,Customer_11692,Female,21,East,Consumer,2024-06-11
11693,Customer_11693,Male,43,West,Consumer,2024-09-10
11694,Customer_11694,Male,22,South,Consumer,2023-04-25
